exec_date,ts_code,name,weight,target_rank,backup_rank,ev_pred
20260227,002378.SZ,章源钨业,0.1,1,,0.007767153000000001
20260227,001209.SZ,洪兴股份,0.1,2,,0.007307799
20260227,600549.SH,厦门钨业,0.1,3,,0.007086826499999999
20260227,002865.SZ,钧达股份,0.1,4,,0.007071944849999999
20260227,603232.SH,格尔软件,0.1,5,,0.006255294749999999
20260227,002350.SZ,北京科锐,0.1,6,,0.00615237585
20260227,002842.SZ,翔鹭钨业,0.1,7,,0.006074531999999999
20260227,002261.SZ,拓维信息,0.1,8,,0.005554797750000001
20260227,002655.SZ,共达电声,0.1,9,,0.005119023599999999
20260227,002470.SZ,金正大,0.1,10,,0.004522423049999999
